open,close,high,low,Time
0.000000020394252,0.019535177,0.019535177,0.000000020394252,1734792472.0
0.019535177,0.046425443,0.046425443,0.019535177,1734792473.0
0.046425443,0.046592515,0.046592515,0.046425443,1734792474.0
0.046592515,0.046629658,0.046629658,0.046592515,1734792475.0
0.046629658,0.046629658,0.046629658,0.046629658,1734792476.0
0.046629658,0.046629658,0.046629658,0.046629658,1734792477.0
0.046629658,0.046667169,0.046667169,0.046629658,1734792478.0
0.046667169,0.046666817,0.046667169,0.046666817,1734792479.0
0.046666817,0.046667984,0.046667984,0.046666817,1734792480.0
0.046667984,0.046667984,0.046667984,0.046667984,1734792481.0
0.046667984,0.046667984,0.046667984,0.046667984,1734792482.0
0.046667984,0.046674213,0.046674213,0.046667984,1734792483.0
0.046674213,0.046674213,0.046674213,0.046674213,1734792484.0
0.046674213,0.046674213,0.046674213,0.046674213,1734792485.0
0.046674213,0.046674213,0.046674213,0.046674213,1734792486.0
0.046674213,0.04664654,0.046674213,0.046641284,1734792487.0
0.04664654,0.046642216,0.04664654,0.046642216,1734792488.0
0.046642216,0.046673453,0.046673453,0.046642216,1734792489.0
0.046673453,0.046440345,0.046673453,0.046440345,1734792490.0
0.046440345,0.046440345,0.046440345,0.046440345,1734792491.0
0.046440345,0.046673441,0.046673441,0.046440345,1734792492.0
0.046673441,0.046673441,0.046673441,0.046673441,1734792493.0
0.046673441,0.046673441,0.046673441,0.046673441,1734792494.0
0.046673441,0.046748051,0.046748051,0.046673441,1734792495.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792496.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792497.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792498.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792499.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792500.0
0.046748051,0.046748051,0.046748051,0.046748051,1734792501.0
0.046748051,0.046764979,0.046764979,0.046748051,1734792502.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792503.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792504.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792505.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792506.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792507.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792508.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792509.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792510.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792511.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792512.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792513.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792514.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792515.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792516.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792517.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792518.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792519.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792520.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792521.0
0.046764979,0.046764979,0.046764979,0.046764979,1734792522.0
0.046764979,0.046801891,0.046801891,0.046764979,1734792523.0
0.046801891,0.046801891,0.046801891,0.046801891,1734792524.0
0.046801891,0.046801891,0.046801891,0.046801891,1734792525.0
0.046801891,0.046801891,0.046801891,0.046801891,1734792526.0
0.046801891,0.046801891,0.046801891,0.046801891,1734792527.0
0.046801891,0.046850428,0.046850428,0.046801891,1734792528.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792529.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792530.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792531.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792532.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792533.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792534.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792535.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792536.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792537.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792538.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792539.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792540.0
0.046850428,0.046850428,0.046850428,0.046850428,1734792541.0
0.046850428,0.046871385,0.046871385,0.046850428,1734792542.0
0.046871385,0.046866895,0.046871385,0.0466157,1734792543.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792544.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792545.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792546.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792547.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792548.0
0.046866895,0.046866895,0.046866895,0.046866895,1734792549.0
0.046866895,0.046910437,0.046910437,0.046866895,1734792550.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792551.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792552.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792553.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792554.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792555.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792556.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792557.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792558.0
0.046910437,0.046910437,0.046910437,0.046910437,1734792559.0
0.046910437,0.046920518,0.046920518,0.046910437,1734792560.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792561.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792562.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792563.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792564.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792565.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792566.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792567.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792568.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792569.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792570.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792571.0
0.046920518,0.046920518,0.046920518,0.046920518,1734792572.0
0.046920518,0.046696902,0.046920518,0.046696902,1734792573.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792574.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792575.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792576.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792577.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792578.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792579.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792580.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792581.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792582.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792583.0
0.046696902,0.046696902,0.046696902,0.046696902,1734792584.0
0.046696902,0.046600184,0.046696902,0.046600184,1734792585.0
0.046600184,0.046534297,0.046600184,0.046534297,1734792586.0
0.046534297,0.046534297,0.046534297,0.046534297,1734792587.0
0.046534297,0.04676748,0.04676748,0.046534297,1734792588.0
0.04676748,0.04676748,0.04676748,0.04676748,1734792589.0
0.04676748,0.046778724,0.046778724,0.046764766,1734792590.0
0.046778724,0.046778724,0.046778724,0.046778724,1734792591.0
0.046778724,0.046778724,0.046778724,0.046778724,1734792592.0
0.046778724,0.046778724,0.046778724,0.046778724,1734792593.0
0.046778724,0.046778724,0.046778724,0.046778724,1734792594.0
0.046778724,0.046778724,0.046778724,0.046778724,1734792595.0
0.046778724,0.046743747,0.046778724,0.046743747,1734792596.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792597.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792598.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792599.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792600.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792601.0
0.046743747,0.046743747,0.046743747,0.046743747,1734792602.0
0.046743747,0.046754147,0.046754147,0.046743747,1734792603.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792604.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792605.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792606.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792607.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792608.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792609.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792610.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792611.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792612.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792613.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792614.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792615.0
0.046754147,0.046754147,0.046754147,0.046754147,1734792616.0
0.046754147,0.046740012,0.046754147,0.046740012,1734792617.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792618.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792619.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792620.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792621.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792622.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792623.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792624.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792625.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792626.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792627.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792628.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792629.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792630.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792631.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792632.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792633.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792634.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792635.0
0.046740012,0.046740012,0.046740012,0.046740012,1734792636.0
