open,close,high,low,Time
0.0000052754903,0.000029521603,0.000029521603,0.0000052754903,1734941450.0
0.000029521603,0.000029521603,0.000029521603,0.000029521603,1734941451.0
0.000029521603,0.000029521603,0.000029521603,0.000029521603,1734941452.0
0.000029521603,0.000029521603,0.000029521603,0.000029521603,1734941453.0
0.000029521603,0.00003025604,0.00003025604,0.000029521603,1734941454.0
0.00003025604,0.000030274778,0.000030274778,0.00003025604,1734941455.0
0.000030274778,0.000030428569,0.000030428569,0.000030274778,1734941456.0
0.000030428569,0.000030420102,0.000030428569,0.000030410787,1734941457.0
0.000030420102,0.000030420102,0.000030420102,0.000030420102,1734941458.0
0.000030420102,0.000030458965,0.000030458965,0.000030420102,1734941459.0
0.000030458965,0.00003048693,0.00003048693,0.000030458965,1734941460.0
0.00003048693,0.000030496389,0.000030496389,0.00003048693,1734941461.0
0.000030496389,0.000030496389,0.000030496389,0.000030496389,1734941462.0
0.000030496389,0.000030556514,0.000030556514,0.000030496389,1734941463.0
0.000030556514,0.000030565727,0.000030565727,0.000030556514,1734941464.0
0.000030565727,0.000030565727,0.000030565727,0.000030565727,1734941465.0
0.000030565727,0.000030565727,0.000030565727,0.000030565727,1734941466.0
0.000030565727,0.000030629785,0.000030629785,0.000030565727,1734941467.0
0.000030629785,0.000030669769,0.000030669769,0.000030629785,1734941468.0
0.000030669769,0.000030678594,0.000030678594,0.000030669769,1734941469.0
0.000030678594,0.000030687022,0.000030808116,0.000030678594,1734941470.0
0.000030687022,0.000030687022,0.000030687022,0.000030687022,1734941471.0
0.000030687022,0.000030590042,0.000030687022,0.000030581028,1734941472.0
0.000030590042,0.000030609161,0.000030609161,0.000030590042,1734941473.0
0.000030609161,0.000030637024,0.000030637024,0.000030609161,1734941474.0
0.000030637024,0.000030746446,0.000030746446,0.000030637024,1734941475.0
0.000030746446,0.000030774386,0.000030774386,0.000030746446,1734941476.0
0.000030774386,0.000030774386,0.000030774386,0.000030774386,1734941477.0
0.000030774386,0.000030774386,0.000030774386,0.000030774386,1734941478.0
0.000030774386,0.000030865993,0.000030865993,0.000030774386,1734941479.0
0.000030865993,0.000030874994,0.000030874994,0.000030865993,1734941480.0
0.000030874994,0.000030874994,0.000030874994,0.000030874994,1734941481.0
0.000030874994,0.000030910858,0.000030910858,0.000030874994,1734941482.0
0.000030910858,0.000030946023,0.000030946023,0.000030910858,1734941483.0
0.000030946023,0.000030982298,0.000030982298,0.000030946023,1734941484.0
0.000030982298,0.000031000228,0.000031000228,0.000030982298,1734941485.0
0.000031000228,0.000031048368,0.000031048368,0.000031000228,1734941486.0
0.000031048368,0.000031066778,0.000031066778,0.000031048368,1734941487.0
0.000031066778,0.000031091612,0.000031091612,0.000031066778,1734941488.0
0.000031091612,0.000031110569,0.000031110569,0.000031091612,1734941489.0
0.000031110569,0.000031137682,0.000031137682,0.000031110569,1734941490.0
0.000031137682,0.000031165371,0.000031165371,0.000031137682,1734941491.0
0.000031165371,0.000031219283,0.000031219283,0.000031165371,1734941492.0
0.000031219283,0.000031260524,0.000031260524,0.000031219283,1734941493.0
0.000031260524,0.00003127893,0.00003127893,0.000031260524,1734941494.0
0.00003127893,0.000031325791,0.000031325791,0.00003127893,1734941495.0
0.000031325791,0.000031503978,0.000031503978,0.000031325791,1734941496.0
0.000031503978,0.000031503978,0.000031503978,0.000031503978,1734941497.0
0.000031503978,0.000031550338,0.000031550338,0.000031503978,1734941498.0
0.000031550338,0.000031608626,0.000031608626,0.000031550338,1734941499.0
0.000031608626,0.000031637694,0.000031637694,0.000031608626,1734941500.0
0.000031637694,0.000031673594,0.000031673594,0.000031637694,1734941501.0
0.000031673594,0.000031598336,0.00003187066,0.000031580777,1734941502.0
0.000031598336,0.000031618442,0.000031618442,0.000031598336,1734941503.0
0.000031618442,0.000031636782,0.000031636782,0.000031618442,1734941504.0
0.000031636782,0.000031702769,0.000031702769,0.000031636782,1734941505.0
0.000031702769,0.000031829035,0.000031829035,0.000031702769,1734941506.0
0.000031829035,0.000032102446,0.000032102446,0.000031829035,1734941507.0
0.000032102446,0.000032122237,0.000032122237,0.000032102446,1734941508.0
0.000032122237,0.000032122237,0.000032122237,0.000032122237,1734941509.0
0.000032122237,0.000032178638,0.000032178638,0.000032122237,1734941510.0
0.000032178638,0.000032196967,0.000032196967,0.000032178638,1734941511.0
0.000032196967,0.000032206869,0.000032206869,0.000032196967,1734941512.0
0.000032206869,0.000032259067,0.000032259067,0.000032206869,1734941513.0
0.000032259067,0.000032307999,0.000032307999,0.000032259067,1734941514.0
0.000032307999,0.000032336492,0.000032336492,0.000032307999,1734941515.0
0.000032336492,0.000032363773,0.000032363773,0.000032336492,1734941516.0
0.000032363773,0.000032403396,0.000032403396,0.000032363773,1734941517.0
0.000032403396,0.00003244157,0.00003244157,0.000032403396,1734941518.0
0.00003244157,0.000032470942,0.000032470942,0.00003244157,1734941519.0
0.000032470942,0.000032498713,0.000032498713,0.000032470942,1734941520.0
0.000032498713,0.000032498713,0.000032498713,0.000032498713,1734941521.0
0.000032498713,0.000032537152,0.000032537152,0.000032498713,1734941522.0
0.000032537152,0.000032576172,0.000032576172,0.000032537152,1734941523.0
0.000032576172,0.000032587754,0.000032587754,0.000032576172,1734941524.0
0.000032587754,0.000032617265,0.000032617265,0.000032587754,1734941525.0
0.000032617265,0.000032663816,0.000032663816,0.000032617265,1734941526.0
0.000032663816,0.000032682504,0.000032682504,0.000032663816,1734941527.0
0.000032682504,0.000032702074,0.000032702074,0.000032682504,1734941528.0
0.000032702074,0.000032721575,0.000032721575,0.000032702074,1734941529.0
0.000032721575,0.000032753776,0.000032753776,0.000032721575,1734941530.0
0.000032753776,0.000033195853,0.000033195853,0.000032753776,1734941531.0
0.000033195853,0.000033311027,0.000033467182,0.000033195853,1734941532.0
0.000033311027,0.000033225826,0.000033311027,0.000033196376,1734941533.0
0.000033225826,0.000033255224,0.000033255224,0.000033225826,1734941534.0
0.000033255224,0.000033363733,0.000033363733,0.000033255224,1734941535.0
0.000033363733,0.000033373257,0.000033373257,0.000033363733,1734941536.0
0.000033373257,0.000033421344,0.000033421344,0.000033373257,1734941537.0
0.000033421344,0.000033458475,0.000033458475,0.000033421344,1734941538.0
0.000033458475,0.00003346812,0.00003346812,0.000033458475,1734941539.0
0.00003346812,0.000033619574,0.000033619574,0.00003346812,1734941540.0
0.000033619574,0.00003363914,0.00003363914,0.000033619574,1734941541.0
0.00003363914,0.000033669118,0.000033669118,0.00003363914,1734941542.0
0.000033669118,0.000033614176,0.000033687779,0.000033604481,1734941543.0
0.000033614176,0.000033642806,0.000033642806,0.000033614176,1734941544.0
